Fecha,Hora,Turno,Boquilla,Peso (g),Temperatura del fluido (°C),Presión de llenado (bar),Etapa
2024-08-08,14:30,tarde,13,8.0774,18.63,6.0,Mermelada
2024-08-08,14:30,tarde,14,7.917,18.63,6.0,Mermelada
2024-08-08,14:30,tarde,15,8.55,18.63,6.0,Mermelada
2024-08-08,14:30,tarde,16,8.1786,18.63,6.0,Mermelada
2024-08-08,14:40,tarde,1,8.1834,19.17,6.0,Mermelada
2024-08-08,14:40,tarde,2,8.5009,19.17,6.0,Mermelada
2024-08-08,14:40,tarde,3,9.0,19.17,6.0,Mermelada
2024-08-08,14:40,tarde,4,9.0,19.17,6.0,Mermelada
2024-08-08,14:40,tarde,5,7.9716,19.17,6.0,Mermelada
2024-08-08,14:40,tarde,6,8.5911,19.17,6.0,Mermelada
2024-08-08,14:40,tarde,7,8.6971,19.17,6.0,Mermelada
2024-08-08,14:40,tarde,8,7.836,19.17,6.0,Mermelada
2024-08-08,14:40,tarde,9,8.5805,19.17,6.0,Mermelada
2024-08-08,14:40,tarde,10,8.6293,19.17,6.0,Mermelada
2024-08-08,14:40,tarde,11,9.0,19.17,6.0,Mermelada
2024-08-08,14:40,tarde,12,9.0,19.17,6.0,Mermelada
2024-08-08,14:40,tarde,13,8.3616,19.17,6.0,Mermelada
2024-08-08,14:40,tarde,14,8.2848,19.17,6.0,Mermelada
2024-08-08,14:40,tarde,15,8.55,19.17,6.0,Mermelada
2024-08-08,14:40,tarde,16,7.5859,19.17,6.0,Mermelada
2024-08-08,14:50,tarde,1,9.0,18.83,6.0,Mermelada
2024-08-08,14:50,tarde,2,8.5547,18.83,6.0,Mermelada
2024-08-08,14:50,tarde,3,7.8495,18.83,6.0,Mermelada
2024-08-08,14:50,tarde,4,7.8595,18.83,6.0,Mermelada
2024-08-08,14:50,tarde,5,9.0,18.83,6.0,Mermelada
2024-08-08,14:50,tarde,6,8.4999,18.83,6.0,Mermelada
2024-08-08,14:50,tarde,7,9.0,18.83,6.0,Mermelada
2024-08-08,14:50,tarde,8,8.2141,18.83,6.0,Mermelada
2024-08-08,14:50,tarde,9,8.858,18.83,6.0,Mermelada
2024-08-08,14:50,tarde,10,9.0,18.83,6.0,Mermelada
2024-08-08,14:50,tarde,11,7.7791,18.83,6.0,Mermelada
2024-08-08,14:50,tarde,12,7.1067,18.83,6.0,Mermelada
2024-08-08,14:50,tarde,13,9.0,18.83,6.0,Mermelada
2024-08-08,14:50,tarde,14,7.8043,18.83,6.0,Mermelada
2024-08-08,14:50,tarde,15,8.178,18.83,6.0,Mermelada
2024-08-08,14:50,tarde,16,7.5853,18.83,6.0,Mermelada
2024-08-08,15:00,tarde,1,8.8395,18.8,6.0,Mermelada
2024-08-08,15:00,tarde,2,7.8646,18.8,6.0,Mermelada
2024-08-08,15:00,tarde,3,8.481,18.8,6.0,Mermelada
2024-08-08,15:00,tarde,4,8.9849,18.8,6.0,Mermelada
2024-08-08,15:00,tarde,5,7.8184,18.8,6.0,Mermelada
2024-08-08,15:00,tarde,6,8.0649,18.8,6.0,Mermelada
2024-08-08,15:00,tarde,7,8.3471,18.8,6.0,Mermelada
2024-08-08,15:00,tarde,8,7.4819,18.8,6.0,Mermelada
2024-08-08,15:00,tarde,9,8.287,18.8,6.0,Mermelada
2024-08-08,15:00,tarde,10,8.72,18.8,6.0,Mermelada
2024-08-08,15:00,tarde,11,8.3054,18.8,6.0,Mermelada
2024-08-08,15:00,tarde,12,8.4079,18.8,6.0,Mermelada
2024-08-08,15:00,tarde,13,8.6091,18.8,6.0,Mermelada
2024-08-08,15:00,tarde,14,7.9384,18.8,6.0,Mermelada
2024-08-08,15:00,tarde,15,8.55,18.8,6.0,Mermelada
2024-08-08,15:00,tarde,16,8.37,18.8,6.0,Mermelada
2024-08-08,15:10,tarde,1,8.2535,18.93,6.0,Mermelada
2024-08-08,15:10,tarde,2,9.0,18.93,6.0,Mermelada
2024-08-08,15:10,tarde,3,8.4333,18.93,6.0,Mermelada
2024-08-08,15:10,tarde,4,8.9174,18.93,6.0,Mermelada
2024-08-08,15:10,tarde,5,9.0,18.93,6.0,Mermelada
2024-08-08,15:10,tarde,6,9.0,18.93,6.0,Mermelada
2024-08-08,15:10,tarde,7,7.2063,18.93,6.0,Mermelada
2024-08-08,15:10,tarde,8,8.9882,18.93,6.0,Mermelada
2024-08-08,15:10,tarde,9,9.0,18.93,6.0,Mermelada
2024-08-08,15:10,tarde,10,8.4477,18.93,6.0,Mermelada
2024-08-08,15:10,tarde,11,9.0,18.93,6.0,Mermelada
2024-08-08,15:10,tarde,12,8.0729,18.93,6.0,Mermelada
2024-08-08,15:10,tarde,13,7.4366,18.93,6.0,Mermelada
2024-08-08,15:10,tarde,14,8.5632,18.93,6.0,Mermelada
2024-08-08,15:10,tarde,15,6.8588,18.93,6.0,Mermelada
2024-08-08,15:10,tarde,16,7.8429,18.93,6.0,Mermelada
2024-08-08,15:20,tarde,1,9.0,19.0,6.0,Mermelada
2024-08-08,15:20,tarde,2,7.0972,19.0,6.0,Mermelada
2024-08-08,15:20,tarde,3,7.6014,19.0,6.0,Mermelada
2024-08-08,15:20,tarde,4,7.7994,19.0,6.0,Mermelada
2024-08-08,15:20,tarde,5,8.5743,19.0,6.0,Mermelada
2024-08-08,15:20,tarde,6,8.3324,19.0,6.0,Mermelada
2024-08-08,15:20,tarde,7,9.0,19.0,6.0,Mermelada
2024-08-08,15:20,tarde,8,9.0,19.0,6.0,Mermelada
2024-08-08,15:20,tarde,9,9.0,19.0,6.0,Mermelada
2024-08-08,15:20,tarde,10,8.7415,19.0,6.0,Mermelada
2024-08-08,15:20,tarde,11,8.9396,19.0,6.0,Mermelada
2024-08-08,15:20,tarde,12,7.9354,19.0,6.0,Mermelada
2024-08-08,15:20,tarde,13,9.0,19.0,6.0,Mermelada
2024-08-08,15:20,tarde,14,7.5807,19.0,6.0,Mermelada
2024-08-08,15:20,tarde,15,8.55,19.0,6.0,Mermelada
2024-08-08,15:20,tarde,16,8.37,19.0,6.0,Mermelada
2024-08-08,15:30,tarde,1,8.7937,18.94,6.0,Mermelada
2024-08-08,15:30,tarde,2,8.484,18.94,6.0,Mermelada
2024-08-08,15:30,tarde,3,8.9452,18.94,6.0,Mermelada
2024-08-08,15:30,tarde,4,6.3358,18.94,6.0,Mermelada
2024-08-08,15:30,tarde,5,8.8668,18.94,6.0,Mermelada
2024-08-08,15:30,tarde,6,8.5343,18.94,6.0,Mermelada
2024-08-08,15:30,tarde,7,8.5845,18.94,6.0,Mermelada
2024-08-08,15:30,tarde,8,9.0,18.94,6.0,Mermelada
2024-08-08,15:30,tarde,9,8.5652,18.94,6.0,Mermelada
2024-08-08,15:30,tarde,10,7.7128,18.94,6.0,Mermelada
2024-08-08,15:30,tarde,11,8.5119,18.94,6.0,Mermelada
2024-08-08,15:30,tarde,12,8.679,18.94,6.0,Mermelada
2024-08-08,15:30,tarde,13,8.7169,18.94,6.0,Mermelada
2024-08-08,15:30,tarde,14,8.5794,18.94,6.0,Mermelada
2024-08-08,15:30,tarde,15,8.55,18.94,6.0,Mermelada
2024-08-08,15:30,tarde,16,7.2132,18.94,6.0,Mermelada
2024-08-08,22:00,noche,1,7.6406,17.0,6.0,Mermelada
2024-08-08,22:00,noche,2,8.5319,17.0,6.0,Mermelada
2024-08-08,22:00,noche,3,6.1123,17.0,6.0,Mermelada
2024-08-08,22:00,noche,4,7.6437,17.0,6.0,Mermelada
2024-08-08,22:00,noche,5,7.0317,17.0,6.0,Mermelada
2024-08-08,22:00,noche,6,7.2034,17.0,6.0,Mermelada
2024-08-08,22:00,noche,7,6.7762,17.0,6.0,Mermelada
2024-08-08,22:00,noche,8,7.3644,17.0,6.0,Mermelada
2024-08-08,22:00,noche,9,8.973,17.0,6.0,Mermelada
2024-08-08,22:00,noche,10,6.4885,17.0,6.0,Mermelada
2024-08-08,22:00,noche,11,6.5643,17.0,6.0,Mermelada
2024-08-08,22:00,noche,12,6.4585,17.0,6.0,Mermelada
2024-08-08,22:00,noche,13,8.8819,17.0,6.0,Mermelada
2024-08-08,22:00,noche,14,6.9875,17.0,6.0,Mermelada
2024-08-08,22:00,noche,15,7.1055,17.0,6.0,Mermelada
2024-08-08,22:00,noche,16,6.6753,17.0,6.0,Mermelada
2024-08-08,22:10,noche,1,6.7445,17.13,6.0,Mermelada
2024-08-08,22:10,noche,2,7.3119,17.13,6.0,Mermelada
2024-08-08,22:10,noche,3,9.0,17.13,6.0,Mermelada
2024-08-08,22:10,noche,4,8.6137,17.13,6.0,Mermelada
2024-08-08,22:10,noche,5,6.8176,17.13,6.0,Mermelada
2024-08-08,22:10,noche,6,8.0181,17.13,6.0,Mermelada
2024-08-08,22:10,noche,7,6.8348,17.13,6.0,Mermelada
2024-08-08,22:10,noche,8,6.0789,17.13,6.0,Mermelada
2024-08-08,22:10,noche,9,8.3156,17.13,6.0,Mermelada
2024-08-08,22:10,noche,10,8.4281,17.13,6.0,Mermelada
2024-08-08,22:10,noche,11,8.3368,17.13,6.0,Mermelada
2024-08-08,22:10,noche,12,7.1241,17.13,6.0,Mermelada
2024-08-08,22:10,noche,13,7.3666,17.13,6.0,Mermelada
2024-08-08,22:10,noche,14,7.9378,17.13,6.0,Mermelada
2024-08-08,22:10,noche,15,7.4225,17.13,6.0,Mermelada
2024-08-08,22:10,noche,16,6.6821,17.13,6.0,Mermelada
2024-08-08,22:20,noche,1,6.2047,17.0,6.0,Mermelada
2024-08-08,22:20,noche,2,7.5911,17.0,6.0,Mermelada
2024-08-08,22:20,noche,3,8.3632,17.0,6.0,Mermelada
2024-08-08,22:20,noche,4,6.5419,17.0,6.0,Mermelada
2024-08-08,22:20,noche,5,8.011,17.0,6.0,Mermelada
2024-08-08,22:20,noche,6,7.7652,17.0,6.0,Mermelada
2024-08-08,22:20,noche,7,8.1001,17.0,6.0,Mermelada
2024-08-08,22:20,noche,8,8.1976,17.0,6.0,Mermelada
2024-08-08,22:20,noche,9,6.9444,17.0,6.0,Mermelada
2024-08-08,22:20,noche,10,6.2064,17.0,6.0,Mermelada
2024-08-08,22:20,noche,11,7.0732,17.0,6.0,Mermelada
2024-08-08,22:20,noche,12,8.2113,17.0,6.0,Mermelada
2024-08-08,22:20,noche,13,7.0664,17.0,6.0,Mermelada
2024-08-08,22:20,noche,14,6.8059,17.0,6.0,Mermelada
2024-08-08,22:20,noche,15,5.7408,17.0,6.0,Mermelada
2024-08-08,22:20,noche,16,8.279,17.0,6.0,Mermelada
2024-08-08,22:30,noche,1,8.1606,17.47,6.0,Mermelada
2024-08-08,22:30,noche,2,8.1159,17.47,6.0,Mermelada
2024-08-08,22:30,noche,3,8.2742,17.47,6.0,Mermelada
2024-08-08,22:30,noche,4,7.9614,17.47,6.0,Mermelada
2024-08-08,22:30,noche,5,7.3045,17.47,6.0,Mermelada
2024-08-08,22:30,noche,6,7.369,17.47,6.0,Mermelada
2024-08-08,22:30,noche,7,7.1579,17.47,6.0,Mermelada
2024-08-08,22:30,noche,8,9.0,17.47,6.0,Mermelada
2024-08-08,22:30,noche,9,7.9447,17.47,6.0,Mermelada
2024-08-08,22:30,noche,10,7.129,17.47,6.0,Mermelada
2024-08-08,22:30,noche,11,7.8724,17.47,6.0,Mermelada
2024-08-08,22:30,noche,12,6.6913,17.47,6.0,Mermelada
2024-08-08,22:30,noche,13,8.7036,17.47,6.0,Mermelada
2024-08-08,22:30,noche,14,6.8317,17.47,6.0,Mermelada
2024-08-08,22:30,noche,15,7.5058,17.47,6.0,Mermelada
2024-08-08,22:30,noche,16,7.7681,17.47,6.0,Mermelada
2024-08-08,22:40,noche,1,7.8078,17.02,6.0,Mermelada
2024-08-08,22:40,noche,2,7.5756,17.02,6.0,Mermelada
2024-08-08,22:40,noche,3,7.5086,17.02,6.0,Mermelada
2024-08-08,22:40,noche,4,7.4548,17.02,6.0,Mermelada
2024-08-08,22:40,noche,5,7.0386,17.02,6.0,Mermelada
2024-08-08,22:40,noche,6,7.1404,17.02,6.0,Mermelada
2024-08-08,22:40,noche,7,8.6837,17.02,6.0,Mermelada
2024-08-08,22:40,noche,8,7.4132,17.02,6.0,Mermelada
2024-08-08,22:40,noche,9,6.8714,17.02,6.0,Mermelada
2024-08-08,22:40,noche,10,7.087,17.02,6.0,Mermelada
2024-08-08,22:40,noche,11,8.3803,17.02,6.0,Mermelada
2024-08-08,22:40,noche,12,8.0405,17.02,6.0,Mermelada
2024-08-08,22:40,noche,13,7.9483,17.02,6.0,Mermelada
2024-08-08,22:40,noche,14,7.1481,17.02,6.0,Mermelada
2024-08-08,22:40,noche,15,7.5608,17.02,6.0,Mermelada
2024-08-08,22:40,noche,16,6.4962,17.02,6.0,Mermelada
2024-08-08,22:50,noche,1,7.2923,17.0,6.0,Mermelada
2024-08-08,22:50,noche,2,8.2758,17.0,6.0,Mermelada
2024-08-08,22:50,noche,3,8.1994,17.0,6.0,Mermelada
2024-08-08,22:50,noche,4,6.7145,17.0,6.0,Mermelada
2024-08-08,22:50,noche,5,6.8156,17.0,6.0,Mermelada
2024-08-08,22:50,noche,6,7.587,17.0,6.0,Mermelada
2024-08-08,22:50,noche,7,8.8809,17.0,6.0,Mermelada
2024-08-08,22:50,noche,8,5.9675,17.0,6.0,Mermelada
2024-08-08,22:50,noche,9,7.7227,17.0,6.0,Mermelada
2024-08-08,22:50,noche,10,6.3992,17.0,6.0,Mermelada
2024-08-08,22:50,noche,11,6.9925,17.0,6.0,Mermelada
2024-08-08,22:50,noche,12,7.2085,17.0,6.0,Mermelada
2024-08-08,22:50,noche,13,7.1636,17.0,6.0,Mermelada
2024-08-08,22:50,noche,14,6.9315,17.0,6.0,Mermelada
2024-08-08,22:50,noche,15,7.1305,17.0,6.0,Mermelada
2024-08-08,22:50,noche,16,6.5768,17.0,6.0,Mermelada
2024-08-08,23:00,noche,1,6.33,17.18,6.0,Mermelada
2024-08-08,23:00,noche,2,8.1239,17.18,6.0,Mermelada
2024-08-08,23:00,noche,3,8.1023,17.18,6.0,Mermelada
2024-08-08,23:00,noche,4,8.1745,17.18,6.0,Mermelada
2024-08-08,23:00,noche,5,6.2674,17.18,6.0,Mermelada
2024-08-08,23:00,noche,6,7.7391,17.18,6.0,Mermelada
2024-08-08,23:00,noche,7,8.0408,17.18,6.0,Mermelada
2024-08-08,23:00,noche,8,6.675,17.18,6.0,Mermelada
2024-08-08,23:00,noche,9,7.5073,17.18,6.0,Mermelada
2024-08-08,23:00,noche,10,7.407,17.18,6.0,Mermelada
2024-08-08,23:00,noche,11,8.9737,17.18,6.0,Mermelada
2024-08-08,23:00,noche,12,9.0,17.18,6.0,Mermelada
2024-08-08,23:00,noche,13,6.1685,17.18,6.0,Mermelada
2024-08-08,23:00,noche,14,8.82,17.18,6.0,Mermelada
2024-08-08,23:00,noche,15,6.4294,17.18,6.0,Mermelada
2024-08-08,23:00,noche,16,7.7046,17.18,6.0,Mermelada
2024-08-08,23:10,noche,1,8.2764,17.05,6.0,Mermelada
2024-08-08,23:10,noche,2,6.7034,17.05,6.0,Mermelada
2024-08-08,23:10,noche,3,7.8946,17.05,6.0,Mermelada
2024-08-08,23:10,noche,4,7.414,17.05,6.0,Mermelada
2024-08-08,23:10,noche,5,7.9435,17.05,6.0,Mermelada
2024-08-08,23:10,noche,6,7.6845,17.05,6.0,Mermelada
2024-08-08,23:10,noche,7,8.4571,17.05,6.0,Mermelada
2024-08-08,23:10,noche,8,7.5603,17.05,6.0,Mermelada
2024-08-08,23:10,noche,9,7.3657,17.05,6.0,Mermelada
2024-08-08,23:10,noche,10,8.3769,17.05,6.0,Mermelada
2024-08-08,23:10,noche,11,7.9643,17.05,6.0,Mermelada
2024-08-08,23:10,noche,12,8.0855,17.05,6.0,Mermelada
2024-08-08,23:10,noche,13,6.9683,17.05,6.0,Mermelada
2024-08-08,23:10,noche,14,6.5305,17.05,6.0,Mermelada
2024-08-08,23:10,noche,15,6.6935,17.05,6.0,Mermelada
2024-08-08,23:10,noche,16,6.5131,17.05,6.0,Mermelada
2024-08-08,23:20,noche,1,8.129,17.31,6.0,Mermelada
2024-08-08,23:20,noche,2,8.2808,17.31,6.0,Mermelada
2024-08-08,23:20,noche,3,7.3759,17.31,6.0,Mermelada
2024-08-08,23:20,noche,4,8.6447,17.31,6.0,Mermelada
2024-08-08,23:20,noche,5,8.5948,17.31,6.0,Mermelada
2024-08-08,23:20,noche,6,7.6947,17.31,6.0,Mermelada
2024-08-08,23:20,noche,7,6.8425,17.31,6.0,Mermelada
2024-08-08,23:20,noche,8,8.7603,17.31,6.0,Mermelada
2024-08-08,23:20,noche,9,7.4512,17.31,6.0,Mermelada
2024-08-08,23:20,noche,10,7.6009,17.31,6.0,Mermelada
2024-08-08,23:20,noche,11,7.2283,17.31,6.0,Mermelada
2024-08-08,23:20,noche,12,6.7882,17.31,6.0,Mermelada
2024-08-08,23:20,noche,13,6.3251,17.31,6.0,Mermelada
2024-08-08,23:20,noche,14,7.8462,17.31,6.0,Mermelada
2024-08-08,23:20,noche,15,6.5296,17.31,6.0,Mermelada
2024-08-08,23:20,noche,16,8.37,17.31,6.0,Mermelada
2024-08-08,23:30,noche,1,6.6311,17.0,6.0,Mermelada
2024-08-08,23:30,noche,2,6.4941,17.0,6.0,Mermelada
2024-08-08,23:30,noche,3,7.9081,17.0,6.0,Mermelada
2024-08-08,23:30,noche,4,8.7235,17.0,6.0,Mermelada
2024-08-08,23:30,noche,5,7.5517,17.0,6.0,Mermelada
2024-08-08,23:30,noche,6,7.9578,17.0,6.0,Mermelada
2024-08-08,23:30,noche,7,6.0252,17.0,6.0,Mermelada
2024-08-08,23:30,noche,8,6.958,17.0,6.0,Mermelada
2024-08-08,23:30,noche,9,6.6411,17.0,6.0,Mermelada
2024-08-08,23:30,noche,10,5.984,17.0,6.0,Mermelada
2024-08-08,23:30,noche,11,7.5936,17.0,6.0,Mermelada
2024-08-08,23:30,noche,12,5.7057,17.0,6.0,Mermelada
2024-08-08,23:30,noche,13,6.4422,17.0,6.0,Mermelada
2024-08-08,23:30,noche,14,6.9288,17.0,6.0,Mermelada
2024-08-08,23:30,noche,15,6.4932,17.0,6.0,Mermelada
2024-08-08,23:30,noche,16,7.2699,17.0,6.0,Mermelada
2024-08-09,06:00,mañana,1,7.7445,17.0,6.0,Mermelada
2024-08-09,06:00,mañana,2,8.215,17.0,6.0,Mermelada
2024-08-09,06:00,mañana,3,8.1019,17.0,6.0,Mermelada
2024-08-09,06:00,mañana,4,8.4127,17.0,6.0,Mermelada
2024-08-09,06:00,mañana,5,7.4985,17.0,6.0,Mermelada
2024-08-09,06:00,mañana,6,7.7428,17.0,6.0,Mermelada
2024-08-09,06:00,mañana,7,7.9092,17.0,6.0,Mermelada
2024-08-09,06:00,mañana,8,7.6133,17.0,6.0,Mermelada
2024-08-09,06:00,mañana,9,7.1822,17.0,6.0,Mermelada
2024-08-09,06:00,mañana,10,7.234,17.0,6.0,Mermelada
2024-08-09,06:00,mañana,11,6.846,17.0,6.0,Mermelada
2024-08-09,06:00,mañana,12,7.8373,17.0,6.0,Mermelada
2024-08-09,06:00,mañana,13,7.4248,17.0,6.0,Mermelada
2024-08-09,06:00,mañana,14,6.8301,17.0,6.0,Mermelada
2024-08-09,06:00,mañana,15,6.6217,17.0,6.0,Mermelada
2024-08-09,06:00,mañana,16,6.0745,17.0,6.0,Mermelada
2024-08-09,06:10,mañana,1,8.2831,17.0,6.0,Mermelada
2024-08-09,06:10,mañana,2,7.5629,17.0,6.0,Mermelada
2024-08-09,06:10,mañana,3,6.8098,17.0,6.0,Mermelada
2024-08-09,06:10,mañana,4,8.1468,17.0,6.0,Mermelada
2024-08-09,06:10,mañana,5,7.0516,17.0,6.0,Mermelada
2024-08-09,06:10,mañana,6,6.3748,17.0,6.0,Mermelada
2024-08-09,06:10,mañana,7,8.317,17.0,6.0,Mermelada
2024-08-09,06:10,mañana,8,7.0703,17.0,6.0,Mermelada
2024-08-09,06:10,mañana,9,7.1729,17.0,6.0,Mermelada
2024-08-09,06:10,mañana,10,7.5329,17.0,6.0,Mermelada
2024-08-09,06:10,mañana,11,8.4141,17.0,6.0,Mermelada
2024-08-09,06:10,mañana,12,7.516,17.0,6.0,Mermelada
2024-08-09,06:10,mañana,13,6.5407,17.0,6.0,Mermelada
2024-08-09,06:10,mañana,14,7.7764,17.0,6.0,Mermelada
2024-08-09,06:10,mañana,15,6.7564,17.0,6.0,Mermelada
2024-08-09,06:10,mañana,16,8.37,17.0,6.0,Mermelada
2024-08-09,06:20,mañana,1,7.4991,17.07,6.0,Mermelada
2024-08-09,06:20,mañana,2,5.712,17.07,6.0,Mermelada
2024-08-09,06:20,mañana,3,7.7859,17.07,6.0,Mermelada
2024-08-09,06:20,mañana,4,9.0,17.07,6.0,Mermelada
2024-08-09,06:20,mañana,5,8.7607,17.07,6.0,Mermelada
2024-08-09,06:20,mañana,6,8.9648,17.07,6.0,Mermelada
2024-08-09,06:20,mañana,7,6.6842,17.07,6.0,Mermelada
2024-08-09,06:20,mañana,8,8.2297,17.07,6.0,Mermelada
2024-08-09,06:20,mañana,9,6.9224,17.07,6.0,Mermelada
2024-08-09,06:20,mañana,10,7.6794,17.07,6.0,Mermelada
2024-08-09,06:20,mañana,11,6.4816,17.07,6.0,Mermelada
2024-08-09,06:20,mañana,12,6.9844,17.07,6.0,Mermelada
2024-08-09,06:20,mañana,13,6.959,17.07,6.0,Mermelada
2024-08-09,06:20,mañana,14,8.0545,17.07,6.0,Mermelada
2024-08-09,06:20,mañana,15,7.7335,17.07,6.0,Mermelada
2024-08-09,06:20,mañana,16,7.181,17.07,6.0,Mermelada
2024-08-09,06:30,mañana,1,6.4197,17.0,6.0,Mermelada
2024-08-09,06:30,mañana,2,7.2507,17.0,6.0,Mermelada
2024-08-09,06:30,mañana,3,6.9031,17.0,6.0,Mermelada
2024-08-09,06:30,mañana,4,8.1957,17.0,6.0,Mermelada
2024-08-09,06:30,mañana,5,8.4425,17.0,6.0,Mermelada
2024-08-09,06:30,mañana,6,8.3451,17.0,6.0,Mermelada
2024-08-09,06:30,mañana,7,6.8958,17.0,6.0,Mermelada
2024-08-09,06:30,mañana,8,5.3084,17.0,6.0,Mermelada
2024-08-09,06:30,mañana,9,6.0864,17.0,6.0,Mermelada
2024-08-09,06:30,mañana,10,8.6373,17.0,6.0,Mermelada
2024-08-09,06:30,mañana,11,7.179,17.0,6.0,Mermelada
2024-08-09,06:30,mañana,12,6.8994,17.0,6.0,Mermelada
2024-08-09,06:30,mañana,13,8.8141,17.0,6.0,Mermelada
2024-08-09,06:30,mañana,14,8.3419,17.0,6.0,Mermelada
2024-08-09,06:30,mañana,15,7.1436,17.0,6.0,Mermelada
2024-08-09,06:30,mañana,16,6.7567,17.0,6.0,Mermelada
2024-08-09,06:40,mañana,1,7.3943,17.0,6.0,Mermelada
2024-08-09,06:40,mañana,2,7.6817,17.0,6.0,Mermelada
2024-08-09,06:40,mañana,3,8.78,17.0,6.0,Mermelada
2024-08-09,06:40,mañana,4,7.838,17.0,6.0,Mermelada
2024-08-09,06:40,mañana,5,8.0808,17.0,6.0,Mermelada
2024-08-09,06:40,mañana,6,8.4354,17.0,6.0,Mermelada
2024-08-09,06:40,mañana,7,6.5643,17.0,6.0,Mermelada
2024-08-09,06:40,mañana,8,8.1039,17.0,6.0,Mermelada
2024-08-09,06:40,mañana,9,7.2643,17.0,6.0,Mermelada
2024-08-09,06:40,mañana,10,5.4871,17.0,6.0,Mermelada
2024-08-09,06:40,mañana,11,5.7975,17.0,6.0,Mermelada
2024-08-09,06:40,mañana,12,6.6855,17.0,6.0,Mermelada
2024-08-09,06:40,mañana,13,7.925,17.0,6.0,Mermelada
2024-08-09,06:40,mañana,14,7.4392,17.0,6.0,Mermelada
2024-08-09,06:40,mañana,15,7.2651,17.0,6.0,Mermelada
2024-08-09,06:40,mañana,16,8.37,17.0,6.0,Mermelada
2024-08-09,06:50,mañana,1,6.4847,17.0,6.0,Mermelada
2024-08-09,06:50,mañana,2,7.4781,17.0,6.0,Mermelada
2024-08-09,06:50,mañana,3,7.7435,17.0,6.0,Mermelada
2024-08-09,06:50,mañana,4,6.911,17.0,6.0,Mermelada
2024-08-09,06:50,mañana,5,7.5227,17.0,6.0,Mermelada
2024-08-09,06:50,mañana,6,6.22,17.0,6.0,Mermelada
2024-08-09,06:50,mañana,7,8.6279,17.0,6.0,Mermelada
2024-08-09,06:50,mañana,8,6.9547,17.0,6.0,Mermelada
2024-08-09,06:50,mañana,9,9.0,17.0,6.0,Mermelada
2024-08-09,06:50,mañana,10,7.474,17.0,6.0,Mermelada
2024-08-09,06:50,mañana,11,8.3224,17.0,6.0,Mermelada
2024-08-09,06:50,mañana,12,7.4574,17.0,6.0,Mermelada
2024-08-09,06:50,mañana,13,7.4754,17.0,6.0,Mermelada
2024-08-09,06:50,mañana,14,6.8921,17.0,6.0,Mermelada
2024-08-09,06:50,mañana,15,7.2155,17.0,6.0,Mermelada
2024-08-09,06:50,mañana,16,7.2116,17.0,6.0,Mermelada
2024-08-09,07:00,mañana,1,6.8726,17.39,6.0,Mermelada
2024-08-09,07:00,mañana,2,7.4,17.39,6.0,Mermelada
2024-08-09,07:00,mañana,3,7.0119,17.39,6.0,Mermelada
2024-08-09,07:00,mañana,4,9.0,17.39,6.0,Mermelada
2024-08-09,07:00,mañana,5,7.4282,17.39,6.0,Mermelada
2024-08-09,07:00,mañana,6,8.7362,17.39,6.0,Mermelada
2024-08-09,07:00,mañana,7,7.3435,17.39,6.0,Mermelada
2024-08-09,07:00,mañana,8,7.7074,17.39,6.0,Mermelada
2024-08-09,07:00,mañana,9,6.4429,17.39,6.0,Mermelada
2024-08-09,07:00,mañana,10,7.1423,17.39,6.0,Mermelada
2024-08-09,07:00,mañana,11,7.6684,17.39,6.0,Mermelada
2024-08-09,07:00,mañana,12,8.7688,17.39,6.0,Mermelada
2024-08-09,07:00,mañana,13,7.6776,17.39,6.0,Mermelada
2024-08-09,07:00,mañana,14,8.4348,17.39,6.0,Mermelada
2024-08-09,07:00,mañana,15,7.612,17.39,6.0,Mermelada
2024-08-09,07:00,mañana,16,8.1858,17.39,6.0,Mermelada
2024-08-09,07:10,mañana,1,7.4528,17.1,6.0,Mermelada
2024-08-09,07:10,mañana,2,9.0,17.1,6.0,Mermelada
2024-08-09,07:10,mañana,3,7.1117,17.1,6.0,Mermelada
2024-08-09,07:10,mañana,4,6.8868,17.1,6.0,Mermelada
2024-08-09,07:10,mañana,5,6.532,17.1,6.0,Mermelada
2024-08-09,07:10,mañana,6,9.0,17.1,6.0,Mermelada
2024-08-09,07:10,mañana,7,8.1556,17.1,6.0,Mermelada
2024-08-09,07:10,mañana,8,7.2327,17.1,6.0,Mermelada
2024-08-09,07:10,mañana,9,8.4992,17.1,6.0,Mermelada
2024-08-09,07:10,mañana,10,8.0502,17.1,6.0,Mermelada
2024-08-09,07:10,mañana,11,9.0,17.1,6.0,Mermelada
2024-08-09,07:10,mañana,12,6.2617,17.1,6.0,Mermelada
2024-08-09,07:10,mañana,13,7.2877,17.1,6.0,Mermelada
2024-08-09,07:10,mañana,14,6.9874,17.1,6.0,Mermelada
2024-08-09,07:10,mañana,15,5.625,17.1,6.0,Mermelada
2024-08-09,07:10,mañana,16,7.7639,17.1,6.0,Mermelada
2024-08-09,07:20,mañana,1,7.2837,17.0,6.0,Mermelada
2024-08-09,07:20,mañana,2,8.0917,17.0,6.0,Mermelada
2024-08-09,07:20,mañana,3,9.0,17.0,6.0,Mermelada
2024-08-09,07:20,mañana,4,7.2174,17.0,6.0,Mermelada
2024-08-09,07:20,mañana,5,7.1631,17.0,6.0,Mermelada
2024-08-09,07:20,mañana,6,7.5949,17.0,6.0,Mermelada
