Fecha,Hora,Turno,Boquilla,Peso (g),Temperatura del fluido (°C),Presión de llenado (bar)
2024-08-07,22:20,noche,8,6.6095,17.08,5.5
2024-08-07,22:20,noche,9,8.5411,17.08,5.5
2024-08-07,22:20,noche,10,7.808,17.08,5.5
2024-08-07,22:20,noche,11,8.463,17.08,5.5
2024-08-07,22:20,noche,12,7.9662,17.08,5.5
2024-08-07,22:20,noche,13,8.0751,17.08,5.5
2024-08-07,22:20,noche,14,7.8574,17.08,5.5
2024-08-07,22:20,noche,15,7.8076,17.08,5.5
2024-08-07,22:20,noche,16,8.5248,17.08,5.5
2024-08-07,22:30,noche,1,8.3826,17.0,5.5
2024-08-07,22:30,noche,2,6.8518,17.0,5.5
2024-08-07,22:30,noche,3,8.068,17.0,5.5
2024-08-07,22:30,noche,4,8.4849,17.0,5.5
2024-08-07,22:30,noche,5,8.5216,17.0,5.5
2024-08-07,22:30,noche,6,7.544,17.0,5.5
2024-08-07,22:30,noche,7,8.499,17.0,5.5
2024-08-07,22:30,noche,8,8.3566,17.0,5.5
2024-08-07,22:30,noche,9,9.3435,17.0,5.5
2024-08-07,22:30,noche,10,7.35,17.0,5.5
2024-08-07,22:30,noche,11,7.4956,17.0,5.5
2024-08-07,22:30,noche,12,7.6163,17.0,5.5
2024-08-07,22:30,noche,13,7.5059,17.0,5.5
2024-08-07,22:30,noche,14,7.1207,17.0,5.5
2024-08-07,22:30,noche,15,5.8353,17.0,5.5
2024-08-07,22:30,noche,16,7.0114,17.0,5.5
2024-08-07,22:40,noche,1,8.0216,17.52,5.5
2024-08-07,22:40,noche,2,7.5041,17.52,5.5
2024-08-07,22:40,noche,3,8.9612,17.52,5.5
2024-08-07,22:40,noche,4,7.808,17.52,5.5
2024-08-07,22:40,noche,5,8.5746,17.52,5.5
2024-08-07,22:40,noche,6,7.9569,17.52,5.5
2024-08-07,22:40,noche,7,8.2958,17.52,5.5
2024-08-07,22:40,noche,8,7.9675,17.52,5.5
2024-08-07,22:40,noche,9,8.6213,17.52,5.5
2024-08-07,22:40,noche,10,7.8336,17.52,5.5
2024-08-07,22:40,noche,11,8.0977,17.52,5.5
2024-08-07,22:40,noche,12,8.0198,17.52,5.5
2024-08-07,22:40,noche,13,7.627,17.52,5.5
2024-08-07,22:40,noche,14,7.8821,17.52,5.5
2024-08-07,22:40,noche,15,8.6836,17.52,5.5
2024-08-07,22:40,noche,16,7.1031,17.52,5.5
2024-08-07,22:50,noche,1,8.0517,17.0,5.5
2024-08-07,22:50,noche,2,8.5547,17.0,5.5
2024-08-07,22:50,noche,3,8.4842,17.0,5.5
2024-08-07,22:50,noche,4,7.807,17.0,5.5
2024-08-07,22:50,noche,5,6.37,17.0,5.5
2024-08-07,22:50,noche,6,8.11,17.0,5.5
2024-08-07,22:50,noche,7,6.4683,17.0,5.5
2024-08-07,22:50,noche,8,8.682,17.0,5.5
2024-08-07,22:50,noche,9,7.9017,17.0,5.5
2024-08-07,22:50,noche,10,8.3998,17.0,5.5
2024-08-07,22:50,noche,11,7.2587,17.0,5.5
2024-08-07,22:50,noche,12,6.8685,17.0,5.5
2024-08-07,22:50,noche,13,7.9565,17.0,5.5
2024-08-07,22:50,noche,14,7.6242,17.0,5.5
2024-08-07,22:50,noche,15,7.1298,17.0,5.5
2024-08-07,22:50,noche,16,7.3012,17.0,5.5
2024-08-07,23:00,noche,1,9.4605,17.38,5.5
2024-08-07,23:00,noche,2,8.3007,17.38,5.5
2024-08-07,23:00,noche,3,8.4297,17.38,5.5
2024-08-07,23:00,noche,4,8.3064,17.38,5.5
2024-08-07,23:00,noche,5,8.6877,17.38,5.5
2024-08-07,23:00,noche,6,7.686,17.38,5.5
2024-08-07,23:00,noche,7,6.5671,17.38,5.5
2024-08-07,23:00,noche,8,7.6868,17.38,5.5
2024-08-07,23:00,noche,9,8.287,17.38,5.5
2024-08-07,23:00,noche,10,7.2181,17.38,5.5
2024-08-07,23:00,noche,11,7.6942,17.38,5.5
2024-08-07,23:00,noche,12,7.3849,17.38,5.5
2024-08-07,23:00,noche,13,8.7012,17.38,5.5
2024-08-07,23:00,noche,14,8.0847,17.38,5.5
2024-08-07,23:00,noche,15,7.7814,17.38,5.5
2024-08-07,23:00,noche,16,7.6009,17.38,5.5
2024-08-07,23:10,noche,1,7.7777,17.27,5.5
2024-08-07,23:10,noche,2,7.9185,17.27,5.5
2024-08-07,23:10,noche,3,7.0889,17.27,5.5
2024-08-07,23:10,noche,4,6.4881,17.27,5.5
2024-08-07,23:10,noche,5,7.89,17.27,5.5
2024-08-07,23:10,noche,6,7.9944,17.27,5.5
2024-08-07,23:10,noche,7,8.5256,17.27,5.5
2024-08-07,23:10,noche,8,8.7428,17.27,5.5
2024-08-07,23:10,noche,9,8.742,17.27,5.5
2024-08-07,23:10,noche,10,7.2012,17.27,5.5
2024-08-07,23:10,noche,11,7.5886,17.27,5.5
2024-08-07,23:10,noche,12,8.0882,17.27,5.5
2024-08-07,23:10,noche,13,9.3191,17.27,5.5
2024-08-07,23:10,noche,14,8.5143,17.27,5.5
2024-08-07,23:10,noche,15,8.0481,17.27,5.5
2024-08-07,23:10,noche,16,7.0376,17.27,5.5
2024-08-07,23:20,noche,1,7.2701,17.0,5.5
2024-08-07,23:20,noche,2,8.2733,17.0,5.5
2024-08-07,23:20,noche,3,7.1396,17.0,5.5
2024-08-07,23:20,noche,4,7.6569,17.0,5.5
2024-08-07,23:20,noche,5,7.7311,17.0,5.5
2024-08-07,23:20,noche,6,8.7557,17.0,5.5
2024-08-07,23:20,noche,7,7.5872,17.0,5.5
2024-08-07,23:20,noche,8,6.3365,17.0,5.5
2024-08-07,23:20,noche,9,8.1027,17.0,5.5
2024-08-07,23:20,noche,10,7.3806,17.0,5.5
2024-08-07,23:20,noche,11,7.8256,17.0,5.5
2024-08-07,23:20,noche,12,7.748,17.0,5.5
2024-08-07,23:20,noche,13,7.6358,17.0,5.5
2024-08-07,23:20,noche,14,8.1087,17.0,5.5
2024-08-07,23:20,noche,15,6.5363,17.0,5.5
2024-08-07,23:20,noche,16,6.9655,17.0,5.5
2024-08-07,23:30,noche,1,8.2104,17.0,5.5
2024-08-07,23:30,noche,2,7.4315,17.0,5.5
2024-08-07,23:30,noche,3,6.8347,17.0,5.5
2024-08-07,23:30,noche,4,8.2011,17.0,5.5
2024-08-07,23:30,noche,5,8.4739,17.0,5.5
2024-08-07,23:30,noche,6,7.773,17.0,5.5
2024-08-07,23:30,noche,7,6.6235,17.0,5.5
2024-08-07,23:30,noche,8,8.2236,17.0,5.5
2024-08-07,23:30,noche,9,6.8041,17.0,5.5
2024-08-07,23:30,noche,10,7.9853,17.0,5.5
2024-08-07,23:30,noche,11,7.2675,17.0,5.5
2024-08-07,23:30,noche,12,7.1041,17.0,5.5
2024-08-07,23:30,noche,13,7.5349,17.0,5.5
2024-08-07,23:30,noche,14,7.5362,17.0,5.5
2024-08-07,23:30,noche,15,7.0428,17.0,5.5
2024-08-07,23:30,noche,16,7.5825,17.0,5.5
2024-08-08,06:00,mañana,1,7.5324,17.0,5.5
2024-08-08,06:00,mañana,2,8.3881,17.0,5.5
2024-08-08,06:00,mañana,3,7.9687,17.0,5.5
2024-08-08,06:00,mañana,4,7.3815,17.0,5.5
2024-08-08,06:00,mañana,5,7.2804,17.0,5.5
2024-08-08,06:00,mañana,6,6.8115,17.0,5.5
2024-08-08,06:00,mañana,7,7.9744,17.0,5.5
2024-08-08,06:00,mañana,8,7.5872,17.0,5.5
2024-08-08,06:00,mañana,9,6.3767,17.0,5.5
2024-08-08,06:00,mañana,10,7.4786,17.0,5.5
2024-08-08,06:00,mañana,11,7.2594,17.0,5.5
2024-08-08,06:00,mañana,12,8.7454,17.0,5.5
2024-08-08,06:00,mañana,13,6.7783,17.0,5.5
2024-08-08,06:00,mañana,14,6.7965,17.0,5.5
2024-08-08,06:00,mañana,15,8.0427,17.0,5.5
2024-08-08,06:00,mañana,16,8.0111,17.0,5.5
2024-08-08,06:10,mañana,1,7.353,17.0,5.5
2024-08-08,06:10,mañana,2,7.4207,17.0,5.5
2024-08-08,06:10,mañana,3,8.1697,17.0,5.5
2024-08-08,06:10,mañana,4,6.4037,17.0,5.5
2024-08-08,06:10,mañana,5,6.6833,17.0,5.5
2024-08-08,06:10,mañana,6,7.6316,17.0,5.5
2024-08-08,06:10,mañana,7,8.7299,17.0,5.5
2024-08-08,06:10,mañana,8,7.5386,17.0,5.5
2024-08-08,06:10,mañana,9,7.8606,17.0,5.5
2024-08-08,06:10,mañana,10,8.4803,17.0,5.5
2024-08-08,06:10,mañana,11,9.0641,17.0,5.5
2024-08-08,06:10,mañana,12,7.4539,17.0,5.5
2024-08-08,06:10,mañana,13,7.7899,17.0,5.5
2024-08-08,06:10,mañana,14,8.7154,17.0,5.5
2024-08-08,06:10,mañana,15,6.5423,17.0,5.5
2024-08-08,06:10,mañana,16,7.8274,17.0,5.5
2024-08-08,06:20,mañana,1,7.189,17.0,5.5
2024-08-08,06:20,mañana,2,7.8615,17.0,5.5
2024-08-08,06:20,mañana,3,7.6544,17.0,5.5
2024-08-08,06:20,mañana,4,7.2252,17.0,5.5
2024-08-08,06:20,mañana,5,7.2101,17.0,5.5
2024-08-08,06:20,mañana,6,7.9658,17.0,5.5
2024-08-08,06:20,mañana,7,8.3973,17.0,5.5
2024-08-08,06:20,mañana,8,7.7222,17.0,5.5
2024-08-08,06:20,mañana,9,7.8421,17.0,5.5
2024-08-08,06:20,mañana,10,8.1427,17.0,5.5
2024-08-08,06:20,mañana,11,7.217,17.0,5.5
2024-08-08,06:20,mañana,12,8.2438,17.0,5.5
2024-08-08,06:20,mañana,13,8.2916,17.0,5.5
2024-08-08,06:20,mañana,14,9.1749,17.0,5.5
2024-08-08,06:20,mañana,15,7.1956,17.0,5.5
2024-08-08,06:20,mañana,16,6.9984,17.0,5.5
2024-08-08,06:30,mañana,1,8.2614,17.0,5.5
2024-08-08,06:30,mañana,2,8.2915,17.0,5.5
2024-08-08,06:30,mañana,3,7.4789,17.0,5.5
2024-08-08,06:30,mañana,4,7.5581,17.0,5.5
2024-08-08,06:30,mañana,5,8.1247,17.0,5.5
2024-08-08,06:30,mañana,6,7.3034,17.0,5.5
2024-08-08,06:30,mañana,7,7.5537,17.0,5.5
2024-08-08,06:30,mañana,8,7.8538,17.0,5.5
2024-08-08,06:30,mañana,9,8.3976,17.0,5.5
2024-08-08,06:30,mañana,10,7.4372,17.0,5.5
2024-08-08,06:30,mañana,11,6.6946,17.0,5.5
2024-08-08,06:30,mañana,12,6.65,17.0,5.5
2024-08-08,06:30,mañana,13,7.0444,17.0,5.5
2024-08-08,06:30,mañana,14,6.8719,17.0,5.5
2024-08-08,06:30,mañana,15,7.3219,17.0,5.5
2024-08-08,06:30,mañana,16,6.5906,17.0,5.5
2024-08-08,06:40,mañana,1,7.3783,17.0,5.5
2024-08-08,06:40,mañana,2,7.3355,17.0,5.5
2024-08-08,06:40,mañana,3,7.5357,17.0,5.5
2024-08-08,06:40,mañana,4,8.5935,17.0,5.5
2024-08-08,06:40,mañana,5,8.1972,17.0,5.5
2024-08-08,06:40,mañana,6,7.8097,17.0,5.5
2024-08-08,06:40,mañana,7,7.5234,17.0,5.5
2024-08-08,06:40,mañana,8,7.5401,17.0,5.5
2024-08-08,06:40,mañana,9,7.9966,17.0,5.5
2024-08-08,06:40,mañana,10,8.1505,17.0,5.5
2024-08-08,06:40,mañana,11,7.2554,17.0,5.5
2024-08-08,06:40,mañana,12,7.8219,17.0,5.5
2024-08-08,06:40,mañana,13,6.581,17.0,5.5
2024-08-08,06:40,mañana,14,7.7685,17.0,5.5
2024-08-08,06:40,mañana,15,7.8444,17.0,5.5
2024-08-08,06:40,mañana,16,7.0977,17.0,5.5
2024-08-08,06:50,mañana,1,8.8899,17.31,5.5
2024-08-08,06:50,mañana,2,7.2713,17.31,5.5
2024-08-08,06:50,mañana,3,7.9305,17.31,5.5
2024-08-08,06:50,mañana,4,7.7785,17.31,5.5
2024-08-08,06:50,mañana,5,7.7398,17.31,5.5
2024-08-08,06:50,mañana,6,7.7314,17.31,5.5
2024-08-08,06:50,mañana,7,7.8643,17.31,5.5
2024-08-08,06:50,mañana,8,8.3088,17.31,5.5
2024-08-08,06:50,mañana,9,8.6266,17.31,5.5
2024-08-08,06:50,mañana,10,7.7986,17.31,5.5
2024-08-08,06:50,mañana,11,8.2892,17.31,5.5
2024-08-08,06:50,mañana,12,7.3789,17.31,5.5
2024-08-08,06:50,mañana,13,8.2596,17.31,5.5
2024-08-08,06:50,mañana,14,7.1959,17.31,5.5
2024-08-08,06:50,mañana,15,8.0317,17.31,5.5
2024-08-08,06:50,mañana,16,8.4875,17.31,5.5
2024-08-08,07:00,mañana,1,7.7267,17.3,5.5
2024-08-08,07:00,mañana,2,6.4845,17.3,5.5
2024-08-08,07:00,mañana,3,7.4712,17.3,5.5
2024-08-08,07:00,mañana,4,8.5391,17.3,5.5
2024-08-08,07:00,mañana,5,8.1318,17.3,5.5
2024-08-08,07:00,mañana,6,7.9493,17.3,5.5
2024-08-08,07:00,mañana,7,8.4052,17.3,5.5
2024-08-08,07:00,mañana,8,8.0907,17.3,5.5
2024-08-08,07:00,mañana,9,8.5306,17.3,5.5
2024-08-08,07:00,mañana,10,8.3517,17.3,5.5
2024-08-08,07:00,mañana,11,8.713,17.3,5.5
2024-08-08,07:00,mañana,12,8.0153,17.3,5.5
2024-08-08,07:00,mañana,13,8.3432,17.3,5.5
2024-08-08,07:00,mañana,14,7.4634,17.3,5.5
2024-08-08,07:00,mañana,15,7.0672,17.3,5.5
2024-08-08,07:00,mañana,16,8.2064,17.3,5.5
2024-08-08,07:10,mañana,1,7.9297,17.05,5.5
2024-08-08,07:10,mañana,2,8.2829,17.05,5.5
2024-08-08,07:10,mañana,3,7.8742,17.05,5.5
2024-08-08,07:10,mañana,4,7.4481,17.05,5.5
2024-08-08,07:10,mañana,5,7.8066,17.05,5.5
2024-08-08,07:10,mañana,6,8.6616,17.05,5.5
2024-08-08,07:10,mañana,7,8.1331,17.05,5.5
2024-08-08,07:10,mañana,8,6.7731,17.05,5.5
2024-08-08,07:10,mañana,9,7.6709,17.05,5.5
2024-08-08,07:10,mañana,10,8.8694,17.05,5.5
2024-08-08,07:10,mañana,11,7.6717,17.05,5.5
2024-08-08,07:10,mañana,12,6.7197,17.05,5.5
2024-08-08,07:10,mañana,13,8.9358,17.05,5.5
2024-08-08,07:10,mañana,14,8.0452,17.05,5.5
2024-08-08,07:10,mañana,15,7.3701,17.05,5.5
2024-08-08,07:10,mañana,16,7.0467,17.05,5.5
2024-08-08,07:20,mañana,1,8.4494,17.12,5.5
2024-08-08,07:20,mañana,2,7.4748,17.12,5.5
2024-08-08,07:20,mañana,3,8.489,17.12,5.5
2024-08-08,07:20,mañana,4,8.1253,17.12,5.5
2024-08-08,07:20,mañana,5,7.9468,17.12,5.5
2024-08-08,07:20,mañana,6,7.8873,17.12,5.5
2024-08-08,07:20,mañana,7,7.695,17.12,5.5
2024-08-08,07:20,mañana,8,8.4274,17.12,5.5
2024-08-08,07:20,mañana,9,7.2808,17.12,5.5
2024-08-08,07:20,mañana,10,6.8268,17.12,5.5
2024-08-08,07:20,mañana,11,8.1687,17.12,5.5
2024-08-08,07:20,mañana,12,8.1787,17.12,5.5
2024-08-08,07:20,mañana,13,8.0881,17.12,5.5
2024-08-08,07:20,mañana,14,7.8837,17.12,5.5
2024-08-08,07:20,mañana,15,7.2273,17.12,5.5
2024-08-08,07:20,mañana,16,7.6934,17.12,5.5
2024-08-08,07:30,mañana,1,7.7727,17.0,5.5
2024-08-08,07:30,mañana,2,7.5077,17.0,5.5
2024-08-08,07:30,mañana,3,7.6129,17.0,5.5
2024-08-08,07:30,mañana,4,9.0124,17.0,5.5
2024-08-08,07:30,mañana,5,6.759,17.0,5.5
2024-08-08,07:30,mañana,6,8.0999,17.0,5.5
2024-08-08,07:30,mañana,7,6.7925,17.0,5.5
2024-08-08,07:30,mañana,8,7.7351,17.0,5.5
2024-08-08,07:30,mañana,9,7.5398,17.0,5.5
2024-08-08,07:30,mañana,10,6.549,17.0,5.5
2024-08-08,07:30,mañana,11,8.0334,17.0,5.5
2024-08-08,07:30,mañana,12,7.572,17.0,5.5
2024-08-08,07:30,mañana,13,6.5405,17.0,5.5
2024-08-08,07:30,mañana,14,8.1377,17.0,5.5
2024-08-08,07:30,mañana,15,8.228,17.0,5.5
2024-08-08,07:30,mañana,16,8.0855,17.0,5.5
2024-08-08,14:00,tarde,1,9.1854,20.04,5.5
2024-08-08,14:00,tarde,2,8.9976,20.04,5.5
2024-08-08,14:00,tarde,3,9.7669,20.04,5.5
2024-08-08,14:00,tarde,4,9.9794,20.04,5.5
2024-08-08,14:00,tarde,5,9.6501,20.04,5.5
2024-08-08,14:00,tarde,6,8.4051,20.04,5.5
2024-08-08,14:00,tarde,7,9.0908,20.04,5.5
2024-08-08,14:00,tarde,8,9.2337,20.04,5.5
2024-08-08,14:00,tarde,9,7.8842,20.04,5.5
2024-08-08,14:00,tarde,10,9.2516,20.04,5.5
2024-08-08,14:00,tarde,11,10.3338,20.04,5.5
2024-08-08,14:00,tarde,12,9.354,20.04,5.5
2024-08-08,14:00,tarde,13,9.854,20.04,5.5
2024-08-08,14:00,tarde,14,8.8982,20.04,5.5
2024-08-08,14:00,tarde,15,8.4798,20.04,5.5
2024-08-08,14:00,tarde,16,8.5548,20.04,5.5
2024-08-08,14:10,tarde,1,8.4805,19.91,5.5
2024-08-08,14:10,tarde,2,8.3917,19.91,5.5
2024-08-08,14:10,tarde,3,9.7298,19.91,5.5
2024-08-08,14:10,tarde,4,9.7934,19.91,5.5
2024-08-08,14:10,tarde,5,8.3753,19.91,5.5
2024-08-08,14:10,tarde,6,9.5508,19.91,5.5
2024-08-08,14:10,tarde,7,8.9178,19.91,5.5
2024-08-08,14:10,tarde,8,9.1739,19.91,5.5
2024-08-08,14:10,tarde,9,9.2461,19.91,5.5
2024-08-08,14:10,tarde,10,9.5666,19.91,5.5
2024-08-08,14:10,tarde,11,9.0196,19.91,5.5
2024-08-08,14:10,tarde,12,9.8161,19.91,5.5
2024-08-08,14:10,tarde,13,9.1556,19.91,5.5
2024-08-08,14:10,tarde,14,9.1576,19.91,5.5
2024-08-08,14:10,tarde,15,8.0465,19.91,5.5
2024-08-08,14:10,tarde,16,9.5466,19.91,5.5
2024-08-08,14:20,tarde,1,9.2519,19.36,5.5
2024-08-08,14:20,tarde,2,9.3978,19.36,5.5
2024-08-08,14:20,tarde,3,8.0051,19.36,5.5
2024-08-08,14:20,tarde,4,8.4764,19.36,5.5
2024-08-08,14:20,tarde,5,9.7127,19.36,5.5
2024-08-08,14:20,tarde,6,9.1421,19.36,5.5
2024-08-08,14:20,tarde,7,7.8217,19.36,5.5
2024-08-08,14:20,tarde,8,9.593,19.36,5.5
2024-08-08,14:20,tarde,9,8.6437,19.36,5.5
2024-08-08,14:20,tarde,10,9.8168,19.36,5.5
2024-08-08,14:20,tarde,11,8.9173,19.36,5.5
2024-08-08,14:20,tarde,12,9.0928,19.36,5.5
2024-08-08,14:20,tarde,13,9.6774,19.36,5.5
2024-08-08,14:20,tarde,14,8.2629,19.36,5.5
2024-08-08,14:20,tarde,15,7.9556,19.36,5.5
2024-08-08,14:20,tarde,16,8.2325,19.36,5.5
2024-08-08,14:30,tarde,1,9.4663,19.17,5.5
2024-08-08,14:30,tarde,2,8.1715,19.17,5.5
2024-08-08,14:30,tarde,3,7.9692,19.17,5.5
2024-08-08,14:30,tarde,4,9.4642,19.17,5.5
2024-08-08,14:30,tarde,5,8.6082,19.17,5.5
2024-08-08,14:30,tarde,6,8.7347,19.17,5.5
2024-08-08,14:30,tarde,7,7.8559,19.17,5.5
2024-08-08,14:30,tarde,8,8.5626,19.17,5.5
2024-08-08,14:30,tarde,9,8.9655,19.17,5.5
2024-08-08,14:30,tarde,10,9.5282,19.17,5.5
2024-08-08,14:30,tarde,11,8.5073,19.17,5.5
2024-08-08,14:30,tarde,12,9.9644,19.17,5.5
2024-08-08,14:30,tarde,13,8.5593,19.17,5.5
2024-08-08,14:30,tarde,14,8.3889,19.17,5.5
2024-08-08,14:30,tarde,15,9.3978,19.17,5.5
2024-08-08,14:30,tarde,16,8.4601,19.17,5.5
2024-08-08,14:40,tarde,1,8.6388,19.58,5.5
2024-08-08,14:40,tarde,2,8.8769,19.58,5.5
2024-08-08,14:40,tarde,3,9.7818,19.58,5.5
2024-08-08,14:40,tarde,4,9.8497,19.58,5.5
2024-08-08,14:40,tarde,5,8.4799,19.58,5.5
2024-08-08,14:40,tarde,6,8.9445,19.58,5.5
2024-08-08,14:40,tarde,7,9.0241,19.58,5.5
2024-08-08,14:40,tarde,8,8.3783,19.58,5.5
2024-08-08,14:40,tarde,9,8.9366,19.58,5.5
2024-08-08,14:40,tarde,10,8.9732,19.58,5.5
2024-08-08,14:40,tarde,11,9.6541,19.58,5.5
2024-08-08,14:40,tarde,12,9.6945,19.58,5.5
2024-08-08,14:40,tarde,13,8.7725,19.58,5.5
2024-08-08,14:40,tarde,14,8.6648,19.58,5.5
2024-08-08,14:40,tarde,15,8.9001,19.58,5.5
2024-08-08,14:40,tarde,16,8.0156,19.58,5.5
2024-08-08,14:50,tarde,1,9.3232,19.45,5.5
2024-08-08,14:50,tarde,2,8.9173,19.45,5.5
2024-08-08,14:50,tarde,3,8.3884,19.45,5.5
2024-08-08,14:50,tarde,4,8.3959,19.45,5.5
2024-08-08,14:50,tarde,5,9.8382,19.45,5.5
2024-08-08,14:50,tarde,6,8.8761,19.45,5.5
2024-08-08,14:50,tarde,7,9.9542,19.45,5.5
2024-08-08,14:50,tarde,8,8.6618,19.45,5.5
2024-08-08,14:50,tarde,9,9.1447,19.45,5.5
2024-08-08,14:50,tarde,10,10.4056,19.45,5.5
2024-08-08,14:50,tarde,11,8.3356,19.45,5.5
2024-08-08,14:50,tarde,12,7.8313,19.45,5.5
2024-08-08,14:50,tarde,13,9.742,19.45,5.5
2024-08-08,14:50,tarde,14,8.3044,19.45,5.5
2024-08-08,14:50,tarde,15,8.5097,19.45,5.5
2024-08-08,14:50,tarde,16,8.0152,19.45,5.5
2024-08-08,15:00,tarde,1,9.1309,19.11,5.5
2024-08-08,15:00,tarde,2,8.3997,19.11,5.5
2024-08-08,15:00,tarde,3,8.862,19.11,5.5
2024-08-08,15:00,tarde,4,9.2399,19.11,5.5
2024-08-08,15:00,tarde,5,8.365,19.11,5.5
2024-08-08,15:00,tarde,6,8.5499,19.11,5.5
2024-08-08,15:00,tarde,7,8.7616,19.11,5.5
2024-08-08,15:00,tarde,8,8.1127,19.11,5.5
2024-08-08,15:00,tarde,9,8.7165,19.11,5.5
2024-08-08,15:00,tarde,10,9.0413,19.11,5.5
2024-08-08,15:00,tarde,11,8.7303,19.11,5.5
2024-08-08,15:00,tarde,12,8.8072,19.11,5.5
2024-08-08,15:00,tarde,13,8.9581,19.11,5.5
2024-08-08,15:00,tarde,14,8.405,19.11,5.5
2024-08-08,15:00,tarde,15,8.9154,19.11,5.5
2024-08-08,15:00,tarde,16,9.1434,19.11,5.5
2024-08-08,15:10,tarde,1,8.6914,19.32,5.5
2024-08-08,15:10,tarde,2,9.2611,19.32,5.5
2024-08-08,15:10,tarde,3,8.8262,19.32,5.5
2024-08-08,15:10,tarde,4,9.1893,19.32,5.5
2024-08-08,15:10,tarde,5,9.9095,19.32,5.5
2024-08-08,15:10,tarde,6,9.2752,19.32,5.5
2024-08-08,15:10,tarde,7,7.906,19.32,5.5
2024-08-08,15:10,tarde,8,9.2424,19.32,5.5
2024-08-08,15:10,tarde,9,9.7097,19.32,5.5
2024-08-08,15:10,tarde,10,8.837,19.32,5.5
2024-08-08,15:10,tarde,11,9.5674,19.32,5.5
2024-08-08,15:10,tarde,12,8.5559,19.32,5.5
2024-08-08,15:10,tarde,13,8.0787,19.32,5.5
2024-08-08,15:10,tarde,14,8.8736,19.32,5.5
2024-08-08,15:10,tarde,15,7.5203,19.32,5.5
2024-08-08,15:10,tarde,16,8.2083,19.32,5.5
2024-08-08,15:20,tarde,1,9.7421,19.47,5.5
2024-08-08,15:20,tarde,2,7.8241,19.47,5.5
2024-08-08,15:20,tarde,3,8.2023,19.47,5.5
2024-08-08,15:20,tarde,4,8.3508,19.47,5.5
2024-08-08,15:20,tarde,5,8.932,19.47,5.5
2024-08-08,15:20,tarde,6,8.7506,19.47,5.5
2024-08-08,15:20,tarde,7,9.8095,19.47,5.5
2024-08-08,15:20,tarde,8,9.5426,19.47,5.5
2024-08-08,15:20,tarde,9,9.2672,19.47,5.5
2024-08-08,15:20,tarde,10,9.0574,19.47,5.5
2024-08-08,15:20,tarde,11,9.2059,19.47,5.5
2024-08-08,15:20,tarde,12,8.4528,19.47,5.5
2024-08-08,15:20,tarde,13,9.4843,19.47,5.5
2024-08-08,15:20,tarde,14,8.1367,19.47,5.5
2024-08-08,15:20,tarde,15,8.9977,19.47,5.5
2024-08-08,15:20,tarde,16,9.004,19.47,5.5
2024-08-08,15:30,tarde,1,9.0965,19.19,5.5
2024-08-08,15:30,tarde,2,8.8643,19.19,5.5
2024-08-08,15:30,tarde,3,9.2102,19.19,5.5
2024-08-08,15:30,tarde,4,7.2531,19.19,5.5
2024-08-08,15:30,tarde,5,9.1514,19.19,5.5
2024-08-08,15:30,tarde,6,8.902,19.19,5.5
2024-08-08,15:30,tarde,7,8.9396,19.19,5.5
2024-08-08,15:30,tarde,8,9.3939,19.19,5.5
2024-08-08,15:30,tarde,9,8.9251,19.19,5.5
2024-08-08,15:30,tarde,10,8.2859,19.19,5.5
2024-08-08,15:30,tarde,11,8.8852,19.19,5.5
2024-08-08,15:30,tarde,12,9.0105,19.19,5.5
2024-08-08,15:30,tarde,13,9.039,19.19,5.5
2024-08-08,15:30,tarde,14,8.8858,19.19,5.5
2024-08-08,15:30,tarde,15,9.1139,19.19,5.5
2024-08-08,15:30,tarde,16,7.7361,19.19,5.5
2024-08-08,22:00,noche,1,7.9054,17.0,5.5
2024-08-08,22:00,noche,2,8.574,17.0,5.5
2024-08-08,22:00,noche,3,6.7592,17.0,5.5
2024-08-08,22:00,noche,4,7.9078,17.0,5.5
2024-08-08,22:00,noche,5,7.4488,17.0,5.5
2024-08-08,22:00,noche,6,7.5776,17.0,5.5
2024-08-08,22:00,noche,7,7.2571,17.0,5.5
2024-08-08,22:00,noche,8,7.6983,17.0,5.5
2024-08-08,22:00,noche,9,8.9048,17.0,5.5
2024-08-08,22:00,noche,10,7.0413,17.0,5.5
2024-08-08,22:00,noche,11,7.0982,17.0,5.5
2024-08-08,22:00,noche,12,7.0188,17.0,5.5
2024-08-08,22:00,noche,13,8.8365,17.0,5.5
2024-08-08,22:00,noche,14,7.3721,17.0,5.5
2024-08-08,22:00,noche,15,7.3954,17.0,5.5
2024-08-08,22:00,noche,16,7.0292,17.0,5.5
2024-08-08,22:10,noche,1,7.2333,17.1,5.5
2024-08-08,22:10,noche,2,7.6589,17.1,5.5
2024-08-08,22:10,noche,3,9.2749,17.1,5.5
2024-08-08,22:10,noche,4,8.6352,17.1,5.5
2024-08-08,22:10,noche,5,7.2882,17.1,5.5
2024-08-08,22:10,noche,6,8.1885,17.1,5.5
2024-08-08,22:10,noche,7,7.3011,17.1,5.5
2024-08-08,22:10,noche,8,6.7342,17.1,5.5
2024-08-08,22:10,noche,9,8.4117,17.1,5.5
2024-08-08,22:10,noche,10,8.4961,17.1,5.5
2024-08-08,22:10,noche,11,8.4276,17.1,5.5
2024-08-08,22:10,noche,12,7.5181,17.1,5.5
2024-08-08,22:10,noche,13,7.6999,17.1,5.5
2024-08-08,22:10,noche,14,8.0849,17.1,5.5
