Fecha,Hora,Turno,Boquilla,Peso (g),Temperatura del fluido (°C),Presión de llenado (bar),% de Reproceso,Etapa
2024-08-07,06:40,mañana,12,19.4117,17.04,4.0,0,Depositado
2024-08-07,06:40,mañana,13,19.3641,17.04,4.0,0,Depositado
2024-08-07,06:40,mañana,14,19.1506,17.04,4.0,0,Depositado
2024-08-07,06:40,mañana,15,18.9134,17.04,4.0,0,Depositado
2024-08-07,06:40,mañana,16,20.3956,17.04,4.0,0,Depositado
2024-08-07,06:50,mañana,1,18.9559,17.17,4.0,1,Depositado
2024-08-07,06:50,mañana,2,18.8404,17.17,4.0,1,Depositado
2024-08-07,06:50,mañana,3,19.4344,17.17,4.0,1,Depositado
2024-08-07,06:50,mañana,4,19.336,17.17,4.0,1,Depositado
2024-08-07,06:50,mañana,5,18.4414,17.17,4.0,1,Depositado
2024-08-07,06:50,mañana,6,19.8062,17.17,4.0,1,Depositado
2024-08-07,06:50,mañana,7,19.1491,17.17,4.0,1,Depositado
2024-08-07,06:50,mañana,8,18.6001,17.17,4.0,1,Depositado
2024-08-07,06:50,mañana,9,19.8419,17.17,4.0,1,Depositado
2024-08-07,06:50,mañana,10,19.5379,17.17,4.0,1,Depositado
2024-08-07,06:50,mañana,11,18.5171,17.17,4.0,1,Depositado
2024-08-07,06:50,mañana,12,20.1597,17.17,4.0,1,Depositado
2024-08-07,06:50,mañana,13,19.5558,17.17,4.0,1,Depositado
2024-08-07,06:50,mañana,14,19.1945,17.17,4.0,1,Depositado
2024-08-07,06:50,mañana,15,20.0587,17.17,4.0,1,Depositado
2024-08-07,06:50,mañana,16,19.286,17.17,4.0,1,Depositado
2024-08-07,07:00,mañana,1,19.1848,17.0,4.0,1,Depositado
2024-08-07,07:00,mañana,2,18.8434,17.0,4.0,1,Depositado
2024-08-07,07:00,mañana,3,19.5142,17.0,4.0,1,Depositado
2024-08-07,07:00,mañana,4,19.4574,17.0,4.0,1,Depositado
2024-08-07,07:00,mañana,5,19.2079,17.0,4.0,1,Depositado
2024-08-07,07:00,mañana,6,18.7734,17.0,4.0,1,Depositado
2024-08-07,07:00,mañana,7,19.2702,17.0,4.0,1,Depositado
2024-08-07,07:00,mañana,8,19.1623,17.0,4.0,1,Depositado
2024-08-07,07:00,mañana,9,18.4799,17.0,4.0,1,Depositado
2024-08-07,07:00,mañana,10,18.4052,17.0,4.0,1,Depositado
2024-08-07,07:00,mañana,11,19.5052,17.0,4.0,1,Depositado
2024-08-07,07:00,mañana,12,17.795,17.0,4.0,1,Depositado
2024-08-07,07:00,mañana,13,19.3109,17.0,4.0,1,Depositado
2024-08-07,07:00,mañana,14,18.9418,17.0,4.0,1,Depositado
2024-08-07,07:00,mañana,15,19.9065,17.0,4.0,1,Depositado
2024-08-07,07:00,mañana,16,18.9335,17.0,4.0,1,Depositado
2024-08-07,07:10,mañana,1,19.5561,17.15,4.0,1,Depositado
2024-08-07,07:10,mañana,2,18.9857,17.15,4.0,1,Depositado
2024-08-07,07:10,mañana,3,19.2614,17.15,4.0,1,Depositado
2024-08-07,07:10,mañana,4,19.5979,17.15,4.0,1,Depositado
2024-08-07,07:10,mañana,5,18.9502,17.15,4.0,1,Depositado
2024-08-07,07:10,mañana,6,19.7381,17.15,4.0,1,Depositado
2024-08-07,07:10,mañana,7,18.6634,17.15,4.0,1,Depositado
2024-08-07,07:10,mañana,8,19.3591,17.15,4.0,1,Depositado
2024-08-07,07:10,mañana,9,19.6982,17.15,4.0,1,Depositado
2024-08-07,07:10,mañana,10,19.5564,17.15,4.0,1,Depositado
2024-08-07,07:10,mañana,11,20.2349,17.15,4.0,1,Depositado
2024-08-07,07:10,mañana,12,18.7877,17.15,4.0,1,Depositado
2024-08-07,07:10,mañana,13,18.4553,17.15,4.0,1,Depositado
2024-08-07,07:10,mañana,14,18.6631,17.15,4.0,1,Depositado
2024-08-07,07:10,mañana,15,19.5566,17.15,4.0,1,Depositado
2024-08-07,07:10,mañana,16,19.4689,17.15,4.0,1,Depositado
2024-08-07,07:20,mañana,1,19.2552,17.03,4.0,0,Depositado
2024-08-07,07:20,mañana,2,18.5936,17.03,4.0,0,Depositado
2024-08-07,07:20,mañana,3,19.6141,17.03,4.0,0,Depositado
2024-08-07,07:20,mañana,4,18.5387,17.03,4.0,0,Depositado
2024-08-07,07:20,mañana,5,19.8258,17.03,4.0,0,Depositado
2024-08-07,07:20,mañana,6,20.743,17.03,4.0,0,Depositado
2024-08-07,07:20,mañana,7,19.3979,17.03,4.0,0,Depositado
2024-08-07,07:20,mañana,8,19.5149,17.03,4.0,0,Depositado
2024-08-07,07:20,mañana,9,18.9339,17.03,4.0,0,Depositado
2024-08-07,07:20,mañana,10,18.2225,17.03,4.0,0,Depositado
2024-08-07,07:20,mañana,11,18.8745,17.03,4.0,0,Depositado
2024-08-07,07:20,mañana,12,18.6098,17.03,4.0,0,Depositado
2024-08-07,07:20,mañana,13,18.4186,17.03,4.0,0,Depositado
2024-08-07,07:20,mañana,14,20.1301,17.03,4.0,0,Depositado
2024-08-07,07:20,mañana,15,19.3473,17.03,4.0,0,Depositado
2024-08-07,07:20,mañana,16,19.405,17.03,4.0,0,Depositado
2024-08-07,07:30,mañana,1,19.0331,17.0,4.0,1,Depositado
2024-08-07,07:30,mañana,2,19.1066,17.0,4.0,1,Depositado
2024-08-07,07:30,mañana,3,19.7209,17.0,4.0,1,Depositado
2024-08-07,07:30,mañana,4,19.1825,17.0,4.0,1,Depositado
2024-08-07,07:30,mañana,5,19.4866,17.0,4.0,1,Depositado
2024-08-07,07:30,mañana,6,19.0942,17.0,4.0,1,Depositado
2024-08-07,07:30,mañana,7,19.0152,17.0,4.0,1,Depositado
2024-08-07,07:30,mañana,8,18.4403,17.0,4.0,1,Depositado
2024-08-07,07:30,mañana,9,18.132,17.0,4.0,1,Depositado
2024-08-07,07:30,mañana,10,19.0588,17.0,4.0,1,Depositado
2024-08-07,07:30,mañana,11,19.2305,17.0,4.0,1,Depositado
2024-08-07,07:30,mañana,12,18.5055,17.0,4.0,1,Depositado
2024-08-07,07:30,mañana,13,19.1814,17.0,4.0,1,Depositado
2024-08-07,07:30,mañana,14,19.229,17.0,4.0,1,Depositado
2024-08-07,07:30,mañana,15,18.0358,17.0,4.0,1,Depositado
2024-08-07,07:30,mañana,16,18.7058,17.0,4.0,1,Depositado
2024-08-07,14:00,tarde,1,22.2999,23.6,4.0,20,Depositado
2024-08-07,14:00,tarde,2,22.289,23.6,4.0,20,Depositado
2024-08-07,14:00,tarde,3,21.457,23.6,4.0,20,Depositado
2024-08-07,14:00,tarde,4,22.1656,23.6,4.0,20,Depositado
2024-08-07,14:00,tarde,5,22.6321,23.6,4.0,20,Depositado
2024-08-07,14:00,tarde,6,22.4996,23.6,4.0,20,Depositado
2024-08-07,14:00,tarde,7,22.0285,23.6,4.0,20,Depositado
2024-08-07,14:00,tarde,8,21.8273,23.6,4.0,20,Depositado
2024-08-07,14:00,tarde,9,21.7402,23.6,4.0,20,Depositado
2024-08-07,14:00,tarde,10,22.3326,23.6,4.0,20,Depositado
2024-08-07,14:00,tarde,11,22.1854,23.6,4.0,20,Depositado
2024-08-07,14:00,tarde,12,22.4199,23.6,4.0,20,Depositado
2024-08-07,14:00,tarde,13,22.1512,23.6,4.0,20,Depositado
2024-08-07,14:00,tarde,14,22.5221,23.6,4.0,20,Depositado
2024-08-07,14:00,tarde,15,22.1311,23.6,4.0,20,Depositado
2024-08-07,14:00,tarde,16,22.5037,23.6,4.0,20,Depositado
2024-08-07,14:10,tarde,1,22.5502,23.21,4.0,20,Depositado
2024-08-07,14:10,tarde,2,21.6456,23.21,4.0,20,Depositado
2024-08-07,14:10,tarde,3,21.1036,23.21,4.0,20,Depositado
2024-08-07,14:10,tarde,4,22.9135,23.21,4.0,20,Depositado
2024-08-07,14:10,tarde,5,22.2186,23.21,4.0,20,Depositado
2024-08-07,14:10,tarde,6,21.1542,23.21,4.0,20,Depositado
2024-08-07,14:10,tarde,7,21.6945,23.21,4.0,20,Depositado
2024-08-07,14:10,tarde,8,22.4968,23.21,4.0,20,Depositado
2024-08-07,14:10,tarde,9,21.929,23.21,4.0,20,Depositado
2024-08-07,14:10,tarde,10,21.8035,23.21,4.0,20,Depositado
2024-08-07,14:10,tarde,11,22.8365,23.21,4.0,20,Depositado
2024-08-07,14:10,tarde,12,21.5145,23.21,4.0,20,Depositado
2024-08-07,14:10,tarde,13,21.649,23.21,4.0,20,Depositado
2024-08-07,14:10,tarde,14,22.1941,23.21,4.0,20,Depositado
2024-08-07,14:10,tarde,15,22.2908,23.21,4.0,20,Depositado
2024-08-07,14:10,tarde,16,22.348,23.21,4.0,20,Depositado
2024-08-07,14:20,tarde,1,22.5721,23.65,4.0,20,Depositado
2024-08-07,14:20,tarde,2,22.1872,23.65,4.0,20,Depositado
2024-08-07,14:20,tarde,3,22.3443,23.65,4.0,20,Depositado
2024-08-07,14:20,tarde,4,21.94,23.65,4.0,20,Depositado
2024-08-07,14:20,tarde,5,22.1139,23.65,4.0,20,Depositado
2024-08-07,14:20,tarde,6,22.1381,23.65,4.0,20,Depositado
2024-08-07,14:20,tarde,7,22.1962,23.65,4.0,20,Depositado
2024-08-07,14:20,tarde,8,22.4972,23.65,4.0,20,Depositado
2024-08-07,14:20,tarde,9,22.3798,23.65,4.0,20,Depositado
2024-08-07,14:20,tarde,10,22.1039,23.65,4.0,20,Depositado
2024-08-07,14:20,tarde,11,21.6431,23.65,4.0,20,Depositado
2024-08-07,14:20,tarde,12,22.1165,23.65,4.0,20,Depositado
2024-08-07,14:20,tarde,13,22.0649,23.65,4.0,20,Depositado
2024-08-07,14:20,tarde,14,22.1843,23.65,4.0,20,Depositado
2024-08-07,14:20,tarde,15,23.2715,23.65,4.0,20,Depositado
2024-08-07,14:20,tarde,16,21.7972,23.65,4.0,20,Depositado
2024-08-07,14:30,tarde,1,22.308,23.93,4.0,20,Depositado
2024-08-07,14:30,tarde,2,22.657,23.93,4.0,20,Depositado
2024-08-07,14:30,tarde,3,22.1329,23.93,4.0,20,Depositado
2024-08-07,14:30,tarde,4,23.3424,23.93,4.0,20,Depositado
2024-08-07,14:30,tarde,5,21.8759,23.93,4.0,20,Depositado
2024-08-07,14:30,tarde,6,22.255,23.93,4.0,20,Depositado
2024-08-07,14:30,tarde,7,21.6486,23.93,4.0,20,Depositado
2024-08-07,14:30,tarde,8,21.8902,23.93,4.0,20,Depositado
2024-08-07,14:30,tarde,9,22.2144,23.93,4.0,20,Depositado
2024-08-07,14:30,tarde,10,22.537,23.93,4.0,20,Depositado
2024-08-07,14:30,tarde,11,22.2523,23.93,4.0,20,Depositado
2024-08-07,14:30,tarde,12,22.7599,23.93,4.0,20,Depositado
2024-08-07,14:30,tarde,13,22.0287,23.93,4.0,20,Depositado
2024-08-07,14:30,tarde,14,21.9006,23.93,4.0,20,Depositado
2024-08-07,14:30,tarde,15,23.5402,23.93,4.0,20,Depositado
2024-08-07,14:30,tarde,16,22.2929,23.93,4.0,20,Depositado
2024-08-07,14:40,tarde,1,21.6915,23.14,4.0,20,Depositado
2024-08-07,14:40,tarde,2,21.7051,23.14,4.0,20,Depositado
2024-08-07,14:40,tarde,3,21.571,23.14,4.0,20,Depositado
2024-08-07,14:40,tarde,4,22.5857,23.14,4.0,20,Depositado
2024-08-07,14:40,tarde,5,21.8832,23.14,4.0,20,Depositado
2024-08-07,14:40,tarde,6,22.1488,23.14,4.0,20,Depositado
2024-08-07,14:40,tarde,7,22.0457,23.14,4.0,20,Depositado
2024-08-07,14:40,tarde,8,22.475,23.14,4.0,20,Depositado
2024-08-07,14:40,tarde,9,21.6228,23.14,4.0,20,Depositado
2024-08-07,14:40,tarde,10,21.4992,23.14,4.0,20,Depositado
2024-08-07,14:40,tarde,11,22.2011,23.14,4.0,20,Depositado
2024-08-07,14:40,tarde,12,22.4045,23.14,4.0,20,Depositado
2024-08-07,14:40,tarde,13,22.2596,23.14,4.0,20,Depositado
2024-08-07,14:40,tarde,14,21.6429,23.14,4.0,20,Depositado
2024-08-07,14:40,tarde,15,22.4458,23.14,4.0,20,Depositado
2024-08-07,14:40,tarde,16,21.6783,23.14,4.0,20,Depositado
2024-08-07,14:50,tarde,1,21.7984,23.26,4.0,20,Depositado
2024-08-07,14:50,tarde,2,21.5703,23.26,4.0,20,Depositado
2024-08-07,14:50,tarde,3,22.7826,23.26,4.0,20,Depositado
2024-08-07,14:50,tarde,4,22.422,23.26,4.0,20,Depositado
2024-08-07,14:50,tarde,5,22.4067,23.26,4.0,20,Depositado
2024-08-07,14:50,tarde,6,22.7535,23.26,4.0,20,Depositado
2024-08-07,14:50,tarde,7,23.5988,23.26,4.0,20,Depositado
2024-08-07,14:50,tarde,8,21.157,23.26,4.0,20,Depositado
2024-08-07,14:50,tarde,9,21.6813,23.26,4.0,20,Depositado
2024-08-07,14:50,tarde,10,21.7473,23.26,4.0,20,Depositado
2024-08-07,14:50,tarde,11,21.6206,23.26,4.0,20,Depositado
2024-08-07,14:50,tarde,12,21.4981,23.26,4.0,20,Depositado
2024-08-07,14:50,tarde,13,21.9182,23.26,4.0,20,Depositado
2024-08-07,14:50,tarde,14,21.423,23.26,4.0,20,Depositado
2024-08-07,14:50,tarde,15,22.2609,23.26,4.0,20,Depositado
2024-08-07,14:50,tarde,16,22.1079,23.26,4.0,20,Depositado
2024-08-07,15:00,tarde,1,22.3398,23.39,4.0,20,Depositado
2024-08-07,15:00,tarde,2,22.3542,23.39,4.0,20,Depositado
2024-08-07,15:00,tarde,3,22.4056,23.39,4.0,20,Depositado
2024-08-07,15:00,tarde,4,21.8784,23.39,4.0,20,Depositado
2024-08-07,15:00,tarde,5,23.2254,23.39,4.0,20,Depositado
2024-08-07,15:00,tarde,6,22.2066,23.39,4.0,20,Depositado
2024-08-07,15:00,tarde,7,21.0743,23.39,4.0,20,Depositado
2024-08-07,15:00,tarde,8,21.5387,23.39,4.0,20,Depositado
2024-08-07,15:00,tarde,9,21.1401,23.39,4.0,20,Depositado
2024-08-07,15:00,tarde,10,22.0894,23.39,4.0,20,Depositado
2024-08-07,15:00,tarde,11,22.0142,23.39,4.0,20,Depositado
2024-08-07,15:00,tarde,12,21.8271,23.39,4.0,20,Depositado
2024-08-07,15:00,tarde,13,23.1659,23.39,4.0,20,Depositado
2024-08-07,15:00,tarde,14,22.3765,23.39,4.0,20,Depositado
2024-08-07,15:00,tarde,15,22.4721,23.39,4.0,20,Depositado
2024-08-07,15:00,tarde,16,21.5772,23.39,4.0,20,Depositado
2024-08-07,15:10,tarde,1,21.5405,23.11,4.0,20,Depositado
2024-08-07,15:10,tarde,2,22.0999,23.11,4.0,20,Depositado
2024-08-07,15:10,tarde,3,22.1734,23.11,4.0,20,Depositado
2024-08-07,15:10,tarde,4,21.0776,23.11,4.0,20,Depositado
2024-08-07,15:10,tarde,5,21.9826,23.11,4.0,20,Depositado
2024-08-07,15:10,tarde,6,22.0876,23.11,4.0,20,Depositado
2024-08-07,15:10,tarde,7,21.9638,23.11,4.0,20,Depositado
2024-08-07,15:10,tarde,8,21.6408,23.11,4.0,20,Depositado
2024-08-07,15:10,tarde,9,21.7887,23.11,4.0,20,Depositado
2024-08-07,15:10,tarde,10,21.9845,23.11,4.0,20,Depositado
2024-08-07,15:10,tarde,11,22.129,23.11,4.0,20,Depositado
2024-08-07,15:10,tarde,12,22.4066,23.11,4.0,20,Depositado
2024-08-07,15:10,tarde,13,22.6637,23.11,4.0,20,Depositado
2024-08-07,15:10,tarde,14,21.9211,23.11,4.0,20,Depositado
2024-08-07,15:10,tarde,15,21.8337,23.11,4.0,20,Depositado
2024-08-07,15:10,tarde,16,22.3163,23.11,4.0,20,Depositado
2024-08-07,15:20,tarde,1,22.4099,23.38,4.0,20,Depositado
2024-08-07,15:20,tarde,2,21.8455,23.38,4.0,20,Depositado
2024-08-07,15:20,tarde,3,22.5068,23.38,4.0,20,Depositado
2024-08-07,15:20,tarde,4,22.609,23.38,4.0,20,Depositado
2024-08-07,15:20,tarde,5,22.7775,23.38,4.0,20,Depositado
2024-08-07,15:20,tarde,6,23.0403,23.38,4.0,20,Depositado
2024-08-07,15:20,tarde,7,21.6121,23.38,4.0,20,Depositado
2024-08-07,15:20,tarde,8,22.0875,23.38,4.0,20,Depositado
2024-08-07,15:20,tarde,9,22.0861,23.38,4.0,20,Depositado
2024-08-07,15:20,tarde,10,22.027,23.38,4.0,20,Depositado
2024-08-07,15:20,tarde,11,21.7294,23.38,4.0,20,Depositado
2024-08-07,15:20,tarde,12,21.2778,23.38,4.0,20,Depositado
2024-08-07,15:20,tarde,13,22.13,23.38,4.0,20,Depositado
2024-08-07,15:20,tarde,14,21.6651,23.38,4.0,20,Depositado
2024-08-07,15:20,tarde,15,22.1264,23.38,4.0,20,Depositado
2024-08-07,15:20,tarde,16,21.6512,23.38,4.0,20,Depositado
2024-08-07,15:30,tarde,1,21.4862,23.24,4.0,20,Depositado
2024-08-07,15:30,tarde,2,22.2065,23.24,4.0,20,Depositado
2024-08-07,15:30,tarde,3,22.1615,23.24,4.0,20,Depositado
2024-08-07,15:30,tarde,4,22.3928,23.24,4.0,20,Depositado
2024-08-07,15:30,tarde,5,23.2604,23.24,4.0,20,Depositado
2024-08-07,15:30,tarde,6,22.2297,23.24,4.0,20,Depositado
2024-08-07,15:30,tarde,7,22.3419,23.24,4.0,20,Depositado
2024-08-07,15:30,tarde,8,21.4981,23.24,4.0,20,Depositado
2024-08-07,15:30,tarde,9,21.3851,23.24,4.0,20,Depositado
2024-08-07,15:30,tarde,10,22.9347,23.24,4.0,20,Depositado
2024-08-07,15:30,tarde,11,21.5813,23.24,4.0,20,Depositado
2024-08-07,15:30,tarde,12,21.5163,23.24,4.0,20,Depositado
2024-08-07,15:30,tarde,13,22.0589,23.24,4.0,20,Depositado
2024-08-07,15:30,tarde,14,22.0313,23.24,4.0,20,Depositado
2024-08-07,15:30,tarde,15,21.5926,23.24,4.0,20,Depositado
2024-08-07,15:30,tarde,16,21.9153,23.24,4.0,20,Depositado
2024-08-07,22:00,noche,1,19.8639,17.0,4.0,1,Depositado
2024-08-07,22:00,noche,2,18.7648,17.0,4.0,1,Depositado
2024-08-07,22:00,noche,3,18.4474,17.0,4.0,1,Depositado
2024-08-07,22:00,noche,4,19.709,17.0,4.0,1,Depositado
2024-08-07,22:00,noche,5,19.4658,17.0,4.0,1,Depositado
2024-08-07,22:00,noche,6,18.8649,17.0,4.0,1,Depositado
2024-08-07,22:00,noche,7,18.3456,17.0,4.0,1,Depositado
2024-08-07,22:00,noche,8,18.7979,17.0,4.0,1,Depositado
2024-08-07,22:00,noche,9,19.1705,17.0,4.0,1,Depositado
2024-08-07,22:00,noche,10,19.8295,17.0,4.0,1,Depositado
2024-08-07,22:00,noche,11,18.6402,17.0,4.0,1,Depositado
2024-08-07,22:00,noche,12,19.1544,17.0,4.0,1,Depositado
2024-08-07,22:00,noche,13,19.5646,17.0,4.0,1,Depositado
2024-08-07,22:00,noche,14,17.9141,17.0,4.0,1,Depositado
2024-08-07,22:00,noche,15,19.7582,17.0,4.0,1,Depositado
2024-08-07,22:00,noche,16,18.5615,17.0,4.0,1,Depositado
2024-08-07,22:10,noche,1,19.3793,17.0,4.0,0,Depositado
2024-08-07,22:10,noche,2,19.3332,17.0,4.0,0,Depositado
2024-08-07,22:10,noche,3,19.7857,17.0,4.0,0,Depositado
2024-08-07,22:10,noche,4,19.4975,17.0,4.0,0,Depositado
2024-08-07,22:10,noche,5,17.9163,17.0,4.0,0,Depositado
2024-08-07,22:10,noche,6,18.7762,17.0,4.0,0,Depositado
2024-08-07,22:10,noche,7,19.2746,17.0,4.0,0,Depositado
2024-08-07,22:10,noche,8,19.0947,17.0,4.0,0,Depositado
2024-08-07,22:10,noche,9,19.4579,17.0,4.0,0,Depositado
2024-08-07,22:10,noche,10,19.6263,17.0,4.0,0,Depositado
2024-08-07,22:10,noche,11,19.5286,17.0,4.0,0,Depositado
2024-08-07,22:10,noche,12,19.0843,17.0,4.0,0,Depositado
2024-08-07,22:10,noche,13,18.203,17.0,4.0,0,Depositado
2024-08-07,22:10,noche,14,18.954,17.0,4.0,0,Depositado
2024-08-07,22:10,noche,15,19.4248,17.0,4.0,0,Depositado
2024-08-07,22:10,noche,16,18.6112,17.0,4.0,0,Depositado
2024-08-07,22:20,noche,1,19.5409,17.21,4.0,1,Depositado
2024-08-07,22:20,noche,2,19.6905,17.21,4.0,1,Depositado
2024-08-07,22:20,noche,3,19.2685,17.21,4.0,1,Depositado
2024-08-07,22:20,noche,4,17.5456,17.21,4.0,1,Depositado
2024-08-07,22:20,noche,5,18.5098,17.21,4.0,1,Depositado
2024-08-07,22:20,noche,6,20.2185,17.21,4.0,1,Depositado
2024-08-07,22:20,noche,7,18.9049,17.21,4.0,1,Depositado
2024-08-07,22:20,noche,8,18.1286,17.21,4.0,1,Depositado
2024-08-07,22:20,noche,9,19.867,17.21,4.0,1,Depositado
2024-08-07,22:20,noche,10,19.2072,17.21,4.0,1,Depositado
2024-08-07,22:20,noche,11,19.7967,17.21,4.0,1,Depositado
2024-08-07,22:20,noche,12,19.3496,17.21,4.0,1,Depositado
2024-08-07,22:20,noche,13,19.4476,17.21,4.0,1,Depositado
2024-08-07,22:20,noche,14,19.396,17.21,4.0,1,Depositado
2024-08-07,22:20,noche,15,19.5766,17.21,4.0,1,Depositado
2024-08-07,22:20,noche,16,20.4298,17.21,4.0,1,Depositado
2024-08-07,22:30,noche,1,19.7243,17.02,4.0,0,Depositado
2024-08-07,22:30,noche,2,18.3466,17.02,4.0,0,Depositado
2024-08-07,22:30,noche,3,19.4412,17.02,4.0,0,Depositado
2024-08-07,22:30,noche,4,19.8164,17.02,4.0,0,Depositado
2024-08-07,22:30,noche,5,19.8495,17.02,4.0,0,Depositado
2024-08-07,22:30,noche,6,18.9696,17.02,4.0,0,Depositado
2024-08-07,22:30,noche,7,19.8291,17.02,4.0,0,Depositado
2024-08-07,22:30,noche,8,19.701,17.02,4.0,0,Depositado
2024-08-07,22:30,noche,9,20.5892,17.02,4.0,0,Depositado
2024-08-07,22:30,noche,10,18.795,17.02,4.0,0,Depositado
2024-08-07,22:30,noche,11,18.926,17.02,4.0,0,Depositado
2024-08-07,22:30,noche,12,19.0347,17.02,4.0,0,Depositado
2024-08-07,22:30,noche,13,18.9353,17.02,4.0,0,Depositado
2024-08-07,22:30,noche,14,18.7194,17.02,4.0,0,Depositado
2024-08-07,22:30,noche,15,17.7082,17.02,4.0,0,Depositado
2024-08-07,22:30,noche,16,18.9653,17.02,4.0,0,Depositado
2024-08-07,22:40,noche,1,19.3995,17.6,4.0,3,Depositado
2024-08-07,22:40,noche,2,18.9337,17.6,4.0,3,Depositado
2024-08-07,22:40,noche,3,20.2451,17.6,4.0,3,Depositado
2024-08-07,22:40,noche,4,19.2072,17.6,4.0,3,Depositado
2024-08-07,22:40,noche,5,19.8972,17.6,4.0,3,Depositado
2024-08-07,22:40,noche,6,19.3412,17.6,4.0,3,Depositado
2024-08-07,22:40,noche,7,19.6463,17.6,4.0,3,Depositado
2024-08-07,22:40,noche,8,19.3508,17.6,4.0,3,Depositado
2024-08-07,22:40,noche,9,19.9391,17.6,4.0,3,Depositado
2024-08-07,22:40,noche,10,19.2302,17.6,4.0,3,Depositado
2024-08-07,22:40,noche,11,19.4679,17.6,4.0,3,Depositado
2024-08-07,22:40,noche,12,19.3978,17.6,4.0,3,Depositado
2024-08-07,22:40,noche,13,19.0443,17.6,4.0,3,Depositado
2024-08-07,22:40,noche,14,19.4187,17.6,4.0,3,Depositado
2024-08-07,22:40,noche,15,20.4066,17.6,4.0,3,Depositado
2024-08-07,22:40,noche,16,19.054,17.6,4.0,3,Depositado
2024-08-07,22:50,noche,1,19.4265,17.0,4.0,0,Depositado
2024-08-07,22:50,noche,2,19.8792,17.0,4.0,0,Depositado
2024-08-07,22:50,noche,3,19.8157,17.0,4.0,0,Depositado
2024-08-07,22:50,noche,4,19.2063,17.0,4.0,0,Depositado
2024-08-07,22:50,noche,5,17.913,17.0,4.0,0,Depositado
2024-08-07,22:50,noche,6,19.479,17.0,4.0,0,Depositado
2024-08-07,22:50,noche,7,18.0015,17.0,4.0,0,Depositado
2024-08-07,22:50,noche,8,19.9938,17.0,4.0,0,Depositado
2024-08-07,22:50,noche,9,19.2915,17.0,4.0,0,Depositado
2024-08-07,22:50,noche,10,19.7398,17.0,4.0,0,Depositado
2024-08-07,22:50,noche,11,18.7129,17.0,4.0,0,Depositado
2024-08-07,22:50,noche,12,18.3616,17.0,4.0,0,Depositado
2024-08-07,22:50,noche,13,19.3408,17.0,4.0,0,Depositado
2024-08-07,22:50,noche,14,19.1819,17.0,4.0,0,Depositado
2024-08-07,22:50,noche,15,18.9346,17.0,4.0,0,Depositado
2024-08-07,22:50,noche,16,19.2457,17.0,4.0,0,Depositado
2024-08-07,23:00,noche,1,20.6944,17.48,4.0,2,Depositado
2024-08-07,23:00,noche,2,19.6506,17.48,4.0,2,Depositado
2024-08-07,23:00,noche,3,19.7667,17.48,4.0,2,Depositado
2024-08-07,23:00,noche,4,19.6557,17.48,4.0,2,Depositado
2024-08-07,23:00,noche,5,19.9989,17.48,4.0,2,Depositado
2024-08-07,23:00,noche,6,19.0974,17.48,4.0,2,Depositado
2024-08-07,23:00,noche,7,18.0904,17.48,4.0,2,Depositado
2024-08-07,23:00,noche,8,19.0982,17.48,4.0,2,Depositado
2024-08-07,23:00,noche,9,19.6383,17.48,4.0,2,Depositado
2024-08-07,23:00,noche,10,18.6763,17.48,4.0,2,Depositado
2024-08-07,23:00,noche,11,19.1048,17.48,4.0,2,Depositado
2024-08-07,23:00,noche,12,18.8264,17.48,4.0,2,Depositado
2024-08-07,23:00,noche,13,20.0111,17.48,4.0,2,Depositado
2024-08-07,23:00,noche,14,19.6047,17.48,4.0,2,Depositado
2024-08-07,23:00,noche,15,19.5518,17.48,4.0,2,Depositado
2024-08-07,23:00,noche,16,19.5357,17.48,4.0,2,Depositado
2024-08-07,23:10,noche,1,19.1799,17.37,4.0,2,Depositado
2024-08-07,23:10,noche,2,19.3067,17.37,4.0,2,Depositado
2024-08-07,23:10,noche,3,18.56,17.37,4.0,2,Depositado
2024-08-07,23:10,noche,4,18.0193,17.37,4.0,2,Depositado
2024-08-07,23:10,noche,5,19.281,17.37,4.0,2,Depositado
2024-08-07,23:10,noche,6,19.375,17.37,4.0,2,Depositado
2024-08-07,23:10,noche,7,19.853,17.37,4.0,2,Depositado
2024-08-07,23:10,noche,8,20.0485,17.37,4.0,2,Depositado
2024-08-07,23:10,noche,9,20.0478,17.37,4.0,2,Depositado
2024-08-07,23:10,noche,10,18.6611,17.37,4.0,2,Depositado
2024-08-07,23:10,noche,11,19.0098,17.37,4.0,2,Depositado
2024-08-07,23:10,noche,12,19.4594,17.37,4.0,2,Depositado
2024-08-07,23:10,noche,13,20.5672,17.37,4.0,2,Depositado
2024-08-07,23:10,noche,14,19.9993,17.37,4.0,2,Depositado
2024-08-07,23:10,noche,15,19.8045,17.37,4.0,2,Depositado
2024-08-07,23:10,noche,16,18.9906,17.37,4.0,2,Depositado
2024-08-07,23:20,noche,1,18.7231,17.0,4.0,1,Depositado
2024-08-07,23:20,noche,2,19.626,17.0,4.0,1,Depositado
2024-08-07,23:20,noche,3,18.6056,17.0,4.0,1,Depositado
2024-08-07,23:20,noche,4,19.0712,17.0,4.0,1,Depositado
2024-08-07,23:20,noche,5,19.138,17.0,4.0,1,Depositado
2024-08-07,23:20,noche,6,20.0602,17.0,4.0,1,Depositado
2024-08-07,23:20,noche,7,19.0085,17.0,4.0,1,Depositado
2024-08-07,23:20,noche,8,17.8828,17.0,4.0,1,Depositado
